Working Capital to Total Assets,Current Assets/Total Assets,Cash/Total Assets,PCA_Operating Profit Rate_Pre-tax net Interest Rate,Quick Assets/Total Assets,PCA_ROA(C) before interest and depreciation before interest_ROA(A) before interest and % after tax,Total income/Total expense,Current Liabilities/Liability,Retained Earnings to Total Assets,Cash Flow to Liability,Interest Expense Ratio,PCA_Debt ratio %_Current Liability to Assets,PCA_Persistent EPS in the Last Four Seasons_Operating Profit Per Share (Yuan ¥),PCA_Cash flow rate_Operating Funds to Liability,Total expense/Assets,Long-term fund suitability ratio (A),Equity to Long-term Liability,Fixed Assets to Assets,PCA_Cash Reinvestment %_CFO to Assets,Total debt/Total net worth,Cash/Current Liability,Cash Flow to Equity,Cash Flow to Total Assets,Current Ratio,No-credit Interval,Operating Gross Margin,Degree of Financial Leverage (DFL),Index,Bankrupt?
-1.043731250470704,-1.861347609728326,-1.5968295859880264,0.0141969038727679,-1.7477037917828795,-0.1286192412190185,0.0354962180606178,-1.8533351630191028,-0.2438819367961235,-0.0770211072339553,0.1158678819687338,-0.4052852349708936,-0.1476688362266176,0.2075586834029017,-1.108489992157454,-0.996101915151146,1.1889124782834246,-0.0125701956834274,0.1236885878398104,-0.0347404837466531,-0.0832827608411991,-0.0707174825348429,-0.1606235654504243,-0.0131484440506906,0.1210212745917008,-0.3393690813794296,0.0672154203908268,344,0
-0.5093547881707003,-0.7697462852068574,-0.3357031862358983,0.0201436236260009,-0.3446303835999301,0.0665257779635988,0.2158581760755157,0.5494243469735737,0.3982483558757324,-0.329187932438773,-0.0417746911087258,-0.4777458842254691,0.1322790495374949,-0.179271915736039,-0.2680686982031843,0.5745551402117984,-0.5133694990712685,-0.0132680268943841,-0.1848244884783228,-0.0347406309555035,-0.0832827549640237,-0.3103311296230471,-0.627486587599523,-0.0131404088975129,0.0066685544042593,-0.1871172447268967,-0.0957011830017067,346,0
-1.0394762663422663,-1.8052755741096,-0.4846748887436582,0.0658474352308797,-1.5058849014692477,-0.159057928248359,0.6342359701466721,-0.9980450123348948,0.2368836170606453,-0.084770260563625,0.0487530086365625,-1.1195536972933555,-0.3368396358260073,-0.3091271409881,-1.5201853963514012,-0.0081075344698035,-0.1248012881399807,-0.0131908958004197,-0.3774744656420426,-0.0347406656060744,-0.0832827512416597,-0.0743581155303769,-0.1700582919963109,-0.0131483816636687,-0.0605317470728689,-0.1124738345043811,0.0089617840916874,347,0
-0.3465851032739637,-1.4305098619377754,-1.556965622963297,0.0064673613797901,-1.819115566436999,-0.3246275432785561,0.2809757658611906,-2.0646306969062582,-0.2243092410750659,-0.0907418803633223,-0.0327257582071577,-0.9769500848104594,-0.3809453415573962,0.0669348085502238,-1.506803669599187,-0.7236085935515103,-0.4318602663610031,-0.0130302762328084,-0.200937045858771,-0.0347405796703522,-0.0832827599848871,-0.0872734839278409,-0.1912930707154422,-0.0131036727936953,-0.0577440732792264,-0.5809051917798392,-0.0994403510395015,349,0
-0.5829168349946805,-1.3433098892656246,-1.0512433863115695,0.0241607089718947,-1.2877778958896249,-0.0317022106002179,0.3442865728789209,-1.6645399168227857,-0.1722784264356257,-0.3181643236466656,0.1111741785151659,-0.5563207628947658,-0.2213650912281966,0.069776456715822,-1.365839286960702,-0.8749264238310066,0.6156050568035255,-0.0128183339262058,-0.1052153551263629,-0.0347405461191182,-0.0832827565881776,-0.4358604946190632,-0.7721267557152991,-0.0131351670541939,-0.0150434419928682,-0.30908851626943,0.0756920108950618,350,0
-0.280583825700441,-0.6563768727753527,-0.3044266421175258,0.0528903749798896,-0.5230761886949734,0.2238494516248383,0.2013427360898532,1.3377808130032265,0.2304610542306306,0.0447315404899821,-0.0466715903964648,-0.7669041494939745,0.3570663648335115,0.3069924463228105,0.2404111160788609,-0.0196801268320586,-0.5133694990712685,-0.0132024842168226,0.3577592905099997,-0.0347406673997154,-0.0832827540503185,0.0187052035493735,0.0275566156961275,-0.0131353767314726,0.0030073016794776,0.6877372269198941,-0.0997327892870573,356,0
0.0592473296016031,0.320270859138597,-0.7978509807521422,0.0199546635567432,0.1940455045863358,0.2506656923064461,0.0693680620142955,-0.4895747022094868,0.0547614839520384,-0.0384878748599664,0.0129340834502268,0.5932345382553239,0.3839005424012383,-0.0481998374288569,0.3725980786941688,-0.1813224076945032,0.3745032141757655,-0.0132124744671301,0.339256443910969,-0.0347403849299814,-0.083282758611394,0.0255224325532114,-0.0275169330305515,-0.0131372031532712,0.0006472917170393,-0.0581332456252384,-0.0440672644533299,358,0
-0.7459550501673657,-1.0237475003982193,-1.3088444655540838,0.0290935975502302,-0.903344195434994,-0.1457932657131415,0.1099728909965046,0.1940481010313691,-0.0840533939077359,-0.0608242621620469,-0.0049615449193411,-0.4527557415165212,-0.0897844004427424,-0.0621031627876846,-0.8379698344337132,-0.8247096357003594,-0.5133694990712685,-0.0129362074629974,-0.101224206075562,-0.0347406220668528,-0.0832827597475417,-0.0528369563534423,-0.1271103239661914,-0.0131440409160526,-0.0172448152988298,0.1263316040277211,-0.0652367968545682,359,0
0.5945132763257337,-0.5018577414285526,1.315800818555311,0.0475772938466882,0.068828955764261,0.2616688346453135,-0.1817747980857268,-0.9465291428706406,-0.0150035138065458,-2.5338141648083696,-0.0470930308793384,-1.938104520380843,-0.1055295870694624,-0.0035218400627485,0.5362674642537156,-0.5571530080861067,-0.5133694990712685,-0.0130285163167459,-0.3482390645335055,-0.034740735438789,-0.0832826531791503,-0.7317713782778292,-1.7099607217335766,-0.0130416425651307,0.095146461551505,0.8302111284382873,-0.1001352462118748,361,0
-0.9511444309101096,-1.6222299885988756,-0.4556508883321205,0.018200981643186,-1.1529031711623356,0.325775434635072,-0.3379114163962003,-0.9354127550666528,0.1763647699573425,-0.4605873864227472,-0.0204320256624373,-0.9222206241893536,0.1065146555482346,0.8130019195937871,2.140368368549042,-0.6077178285471407,0.0093499874716996,-0.0130233543340615,0.6752115772528956,-0.0347406464455594,-0.0832827523578296,-0.3973655404721706,-0.8116707947585047,-0.0131462589478008,-0.0094489951282115,1.5481974596769197,-0.0781509035844933,362,0
-0.5787277323608125,-1.2439689309936717,-0.2969924292464239,0.0529623534555292,-0.7239107149905715,0.7824033571837962,0.8853078265345072,-1.3912314089008853,0.0778766364862854,0.0188606893869835,-0.0126666759891417,-0.6080476135150955,0.3631323539915876,0.8378762386186686,-1.16067114011553,-0.933310523336387,0.4678431089777842,-0.0127184719354476,0.8457668108351915,-0.0347405810571728,-0.0832827510158908,0.0520552896390325,0.0627442942518573,-0.0131369952114299,-0.0267418761997076,0.2323206815023353,-0.0760945578905477,367,0
-0.0937328706866883,-0.4749159764060903,0.1479288405505881,0.0754325396348239,-0.0926011111890753,1.0983869615078912,1.854982236124345,-0.0892810671165465,0.6925363237211535,-0.0355276407523976,-0.0469350649649111,-0.5766768392660946,0.6111677347895883,0.2549747314523298,-1.180812258800664,-0.0004502379033419,-0.5133694990712685,-0.0132150694040214,0.2376706767764226,-0.0347406304239254,-0.0832827506585248,-0.0294541421623149,-0.0804109500100589,-0.0131320236971646,0.0876651909458245,-0.1348839555732605,-0.1000226383536354,368,0
1.2339569395839791,0.389705557917007,-1.197023445988113,0.0119973646578412,1.004978479290067,-0.3276435279280087,-0.1667639050207606,-1.1710714695427376,-0.6104376626066151,-0.0071007088077014,0.1194764847635305,-1.1975360793698724,-0.3985817994532598,-1.053536094929173,-1.453312925490712,-0.580696442764727,-0.0042733611210243,-0.013024315079068,-0.8902477648873246,-0.0347406685406329,-0.083282757336519,-0.01899763743231,-0.0526150005360404,-0.0130733222254079,0.9745198783883796,0.4972240468922214,0.4441672890065213,373,0
-0.7833584852081685,-1.6815678720866618,-1.0128613666847637,-0.0081668726620043,-1.3389146230887246,-0.3914242931909303,0.1742414737573218,-1.3863126732789737,-0.5087373672890089,-0.1034774704646255,0.0525490851544125,-1.2538201510282116,-0.5282976871170747,0.1376790165643908,-2.115201556487161,0.4370412866638567,0.0532208120382328,-0.0132376983787835,-0.0480660641264574,-0.0347406672767665,-0.0832827547964398,-0.0877003788691027,-0.1982265212004606,-0.0131384715851904,-0.0326337112278166,-0.8456204628853448,0.0332731817405473,378,0
-1.1510181354618438,-1.6193026807024216,-1.45334946714239,0.1024474421659677,-1.4809979849166066,0.944975650941816,2.0316382829138147,1.1188576528997156,1.100373833485648,-0.0338859359356922,-0.0336723445486301,-0.91754738774901,0.564157754441836,0.8219471429334352,-1.5343881159223085,-1.009362240089753,-0.5133694990712685,-0.0125929448123671,0.866623449601516,-0.0347406779590634,-0.0832827602097051,-0.0405341146200581,-0.0973871089701213,-0.013150819763311,0.0780833296227494,0.6632829062831118,-0.0957845224037441,381,0
0.5699482068855501,0.1143324708880227,-0.2724891153090714,0.0217751576460629,0.3792776484144567,0.0483090389026715,0.3451572314494751,0.5156143558201847,-0.024277182993485,-0.368679735547232,-0.035723445986952,-0.8072644462897975,-0.01028466280234,0.2366430923548214,-0.6755285206440879,0.1092124770708075,-0.5133694990712685,-0.0132206296400936,0.28624500451197,-0.0347406627926614,-0.0832827532450574,-0.2870181362814642,-0.6087566312862732,-0.0131180917068952,0.152260153247056,-0.1728222647869434,-0.087531446570127,384,0
0.4721034543262457,0.1925953496030006,-0.3133022737446613,0.0203559867503566,-0.8371064683816481,0.2411274431883681,-0.0090236743041983,-0.7509814273540197,0.0262185058813927,-0.0184012156428443,0.0147109001393823,-0.1653561002850163,0.1201008771796597,0.2644976062672731,0.481128434629274,-0.7956460047127588,-0.2718823888408009,-0.0129859530147779,0.5853409596664606,-0.0347405498709403,-0.0832827547588653,0.016218035110581,-0.0105809299405454,-0.0131246868840033,-0.011304422906977,0.0184006536001679,-0.0438606147501113,385,0
-0.082594416140838,0.1881067420493224,-0.2804160275701468,0.034333209751401,0.3967634488724333,0.4013002565524817,-0.1621517827763049,0.8961609856214346,0.0424967677149342,0.0235594855970971,0.0068690500564705,0.2889032034524911,0.3223367235142858,-0.231250948636483,1.1818713361708446,-0.4325848320084881,-0.5133694990712685,-0.0131646544662747,-0.2389713597616088,-0.0347405324624857,-0.0832827567443462,0.0884626400081123,0.1087959628898773,-0.0131387661657781,0.0046151252993386,0.5196152238403242,-0.0463848238270527,386,0
0.8035236321081372,-0.0204309006474397,0.7639927502716082,0.0049192507452971,-0.062489893728282,-0.3545183933883776,-0.4360092419951035,0.3506783656641856,-0.1576483817687614,-1.2106747614834863,-0.0470930308793384,-1.4958768931404465,-0.4256953095720487,-0.9010945726442188,1.0361886859803366,-0.4118666569905794,-0.5133694990712685,-0.013098499866747,-0.7901428855853119,-0.0347407149330499,-0.0832827298364062,-0.5286092695391092,-1.1983524698507064,-0.0130895172924008,0.0121189571253425,0.5770962240279286,-0.1001352462118748,387,0
-0.958635982467554,-1.8244400307021795,-0.8496494556330463,0.0325728883990939,-1.5967172239565557,0.1092194728351449,0.8865773916826841,-1.8426750308516784,0.0631342330497349,0.0384490260351737,-0.0023425561263571,-0.603523180769769,-0.0552947242108566,-0.069809218798376,-1.3276720485538434,0.2839575568046541,0.9036766107548913,-0.0132262882852597,-0.2087638492574896,-0.0347405330338462,-0.083282753463537,0.1113641514593989,0.1483996627007081,-0.0131453613224224,-0.0480832370316523,-0.5202456858906284,-0.0529621352707165,390,0
-0.7913327408721179,-1.1297683458886074,-0.8574258701500701,0.0144658976410962,-0.7663157887044302,0.1906030101301654,0.5776552866653097,-1.192248915642507,0.2122022567664812,-0.0719223889435788,-0.002552066283582,-0.0229129501909778,0.0777501278104553,-0.1681028946214383,-0.8449601583916687,-0.0654643738621585,0.5051952776872799,-0.0132059308568103,-0.237944673102051,-0.0347404845621079,-0.0832827574620881,-0.0610440094938902,-0.145516719545127,-0.0131445035677893,0.0046001369545142,-0.5120816689253841,-0.059875717867498,392,0
-0.822583029664468,-1.3308613326358838,-1.0759163484781045,0.0316739883212404,-1.169213195969423,0.0600587826081063,0.105827228309327,-1.054500533185904,0.9174459498747004,-0.1536308989048711,-0.0151319073866489,-0.4885480694199118,0.0098979114588246,-0.2773250159079586,-0.3692653543622503,-0.9190390798467364,0.1490766506925516,-0.0127827586533869,-0.3219138057169418,-0.0347405846444601,-0.0832827580613951,-0.165713064379075,-0.3333667013724935,-0.0131442020676513,-0.0167926677945043,0.2533758629214414,-0.0873416515136079,395,0
-0.678426804674692,-1.4139106966645942,-0.7131088079014685,0.097600412628023,-1.0527697072949742,1.8394917202243943,3.514373527616458,-1.8683084559557663,1.5874540879908732,-0.0285350852593995,-0.0202745997749697,-0.0722434279132666,2.2462998790091024,1.1628987765704677,-1.855440106509996,-0.9474091904014186,1.805386832471045,-0.0126758413470916,1.5634207050767703,-0.0347403742892704,-0.0832827538906605,0.053657662789029,0.0093775970550576,-0.0131383745337882,-0.0163422497998187,0.5169263953293712,-0.0803799828175895,396,0
0.3434872248495732,-0.6494739944968382,-1.4783030745195005,-0.005222383997368,-1.3418235378195027,-0.3650379226499385,0.4237965547713638,-1.1009618897775124,-0.2773289495743335,-0.5107736871495786,-0.0317267854491888,-1.6310132217651403,-0.5193371203358704,0.934436362501088,-1.846281555256296,-0.262808326926884,-0.5133694990712685,-0.0131420144553127,0.3038740643839946,-0.0347407102446222,-0.0832827593158187,-0.2586726539932828,-0.5903261681341699,-0.0130831629889445,-1.6620355403099378,-0.8894110685540124,-0.0849425509355357,397,0
-1.0873214127877548,-2.378888236018173,-1.6164701205725966,-0.0915344927360653,-1.9753670732071944,-0.648759127961988,-0.6474885614989291,-2.363090937300126,-0.4838172672978519,-0.0821721948064634,-0.2143248423681567,-0.7554778770494605,-0.5767433471416475,-0.2983096228799041,-1.8577688507024013,-1.1345565483695084,-0.5133694990712685,-0.0124366818284824,-0.3832066512341357,-0.034740462915446,-0.083282760492712,-0.0814398575044541,-0.1767044885352877,-0.0131552783435813,-0.0575623617375706,0.4218081418963625,-0.1928692908259117,400,0
-0.2491149822108884,-1.2648882637688774,-0.6818064979638606,-0.01410460980629,-0.8668556874766754,-0.4863966896954437,-0.53624186496145,-1.3281104959807866,-0.3663818478477905,-0.8091916987205718,-0.0502014646946774,-1.6147628773998248,-0.5390391969218907,0.6221206180115432,-0.2405561870737843,-0.8399693578607196,-0.5130410554172914,-0.0128480898698111,0.0868183927709835,-0.0347407044966508,-0.0832827475414939,-0.4161901358326931,-0.9318662229411924,-0.0131079251871472,-0.4600490638062325,-0.2816405381034719,-0.1017516625538657,401,0
0.1001924257343716,-0.5206857351777879,-0.9024877988863652,0.0828986698697143,-0.3063701415852736,0.9945148316279618,0.7073839049895406,-1.1385184428055817,0.8273461166992943,-0.0914896356385737,-0.0216920087781494,-0.6808157272967246,0.7109531924610163,0.5868510224220704,-0.1069267446262748,-0.8303402487245338,0.2469753993963709,-0.0128630829856267,0.7269475481857077,-0.0347406079618087,-0.0832827564323254,-0.0852761935177181,-0.1892678698484945,-0.0131219628596603,-1.1221994303378608,1.1898054313101731,-0.0736776616710424,404,0
-0.7447697224486991,-1.7645295152326126,-0.3205127342363918,0.0890120475161342,-1.4028687305610128,0.6813789560661773,2.867252258792081,-1.2900644328086837,0.5646488912781014,-0.5407975091342015,-0.0365123330374284,-1.652192611525001,0.3049962300654562,-0.2783193077217371,-1.813273793980936,0.1660544499641865,-0.1554659235012211,-0.0132033018343131,-0.3968431848251901,-0.0347407085739355,-0.0832827407691647,-0.2767759675472722,-0.6293220806323372,-0.0131325972615184,-0.1242899668313684,-0.592272959168835,-0.0884352843269887,407,0
0.5771582035135158,0.9349206485518669,-1.2884242633304084,0.0235642500513781,0.4581924392237624,0.8052394518905486,1.5754211178189166,-0.3861009890771633,0.458578330833366,-0.0534849455770941,-0.0255784211857134,0.6908756202060078,1.1016880937011706,-0.5303377152672748,-1.1852300279669636,-0.5034364630494174,-0.0027489242896956,-0.0131686364893614,-0.7883435220028273,-0.0347403612039983,-0.0832827601854479,-0.0089295933306755,-0.0774638291840991,-0.0131327133805534,0.0331790623921565,-0.4058705684892547,-0.080890935733125,408,0
0.1700370376169366,0.1204222057915512,-1.0928481033880275,0.0003130653190872,0.0688183883873096,-0.3356725486820491,-0.1636983398695365,-0.4583701743267646,-0.1263211625518825,-0.0294797048585839,0.1085423517723193,0.1159592580897984,-0.3114558813658969,-0.1772988449424895,-0.6192867361304419,-0.7922904335894982,-0.5133694990712685,-0.0130263279913114,-0.1523541338060439,-0.0347405142006026,-0.0832827591918332,0.0104136403910742,-0.0278462025153736,-0.013132916116051,0.0292690855652428,-0.5084061590209552,0.0778044460718806,409,0
-1.0137838314190473,-0.9120694764412908,-0.7924197271812811,0.015050452451981,-0.5034577269333453,0.3050033372293036,0.7285205112855265,-0.6819279309720516,0.2198468643321152,-0.1173672861393036,-0.0135582700469046,0.433945640604621,-0.2949393940391805,-0.175027045904763,-0.6848156298609027,-0.4137064137959366,0.3392307010313201,-0.0131631741094778,-0.1405640315221359,-0.0347404164018889,-0.0832827583106314,-0.1661175324241672,-0.2950788253057632,-0.0131485445507366,-0.0228659472354188,-0.627937373480185,-0.0677038647003567,410,0
0.474339094823429,1.4324854264489335,-1.6148513317030877,0.0639046415307161,-1.7238666853676052,0.057231058323932,2.849493106032917,0.5453715833743409,0.2948920567495466,-0.0824435052577077,0.1121027781431379,1.165639494486583,0.7882774190102316,-0.318628693269668,-2.16643985369558,-0.3353230306917708,0.0513881002599796,-0.0132203479193091,-0.2463228457708507,-0.0347402507268382,12.007289452665102,-0.0917733921261656,-0.1839799883216087,-0.0131377299274143,-1.0094553335008891,0.0756741242188716,-0.0994862225516435,414,0
-1.1377616835377566,-1.9875433503691444,-1.2830294262695463,-0.0198587933665393,-1.53359243490471,-0.3352369737128142,-0.4623752557629223,-0.1590952163755295,-0.4121717924874261,-0.8842745097426105,0.8087741947015449,-1.5183093015363878,-0.518406529722178,0.6329737233332977,-1.8911803834437064,-0.9752218623726988,-0.3661598529994598,-0.012596854073195,0.2822990062542064,-0.0347407128953146,-0.0832827579965495,-0.4074366170680468,-0.926177928788678,-0.0131516255214424,-0.0046250285760283,-0.5014605692689302,-1.2307129488286512,418,0
0.1813120404062645,-0.3843156789400153,0.0887893439528071,0.0144429489767123,-0.0941870855360762,0.0514596589969136,-0.1807350986819465,-0.5643698682614521,0.1092295531666728,0.1494482869151198,0.0154423171176431,-0.8135241892020334,-0.0858009104399658,0.5024375828211605,0.6158346241839667,-0.8433447391415425,-0.1987060184742627,-0.0128663093208835,0.4754628301572802,-0.0347406453046472,-0.0832827488655197,0.1253832495759743,0.2406235108350187,-0.0131221153562503,0.0265408968303067,0.2139289914709936,-0.0331692501123996,419,0
-0.9934482022848546,-1.1442941968491176,-1.1422266490446848,0.0606033767305961,-1.0157678311063008,0.4760503832043173,0.437180979677397,-1.3320455661321264,0.3814735869248787,-0.0589346340678903,0.0007466603994062,0.4713075958506778,0.6777010648969984,0.1955843244440775,-0.2399070126693227,-0.9533904336574416,1.5195400790953706,-0.0127693437098832,0.7316581580563158,-0.0347402915340098,-0.0832827592238611,-0.0162064457413927,-0.092526929626218,-0.0131481234606572,-0.0319869587320355,0.7435789342645005,-0.0569558311038092,422,0
-0.787674700372738,-1.4901817322207809,-0.8670146760538187,0.0178950384257972,-1.026106881307585,-0.2443373443419442,-0.110951746850599,-0.6752284775790496,-0.1403348132464197,-0.1316219779588913,-0.0109886731417179,-1.0865966688388264,-0.1458139341228256,-0.0334614637103617,0.1388012794414409,0.6671557296993652,-0.5133694990712685,-0.0132677688689716,-0.2768135151765742,-0.0347406702944967,-0.0832827555246442,-0.1068215931171286,-0.2389288094992973,-0.0131418003458181,0.0014797322221437,0.0657456294435222,-0.0549389419995587,424,0
-0.091051679202059,-0.6054338791432571,0.9005436611996239,-0.0303932190224709,-0.3071181393043438,-0.4757913738714108,-1.7232944811905169,-0.4372667652526259,-0.5587249291800699,0.3809067237681045,-0.0711493741558005,-0.7494501875786477,-0.7713085291778541,0.0779358278329559,-1.464002602719915,-0.8886456608997033,-0.1249667264430943,-0.0128058736224312,0.0471740166698583,-0.0347406415944111,-0.0832827384851375,0.3334993584778899,0.6746325224392894,-0.0131292615595223,-0.0410632451120697,-0.904907101004608,-0.121722744995334,425,0
-0.7417692163339947,-1.125852118126624,0.5251811751844032,0.0055008661743893,-0.9798544046613776,-0.2867434567198617,-0.272139623654563,-0.0182833928075341,-0.255759266439652,0.1194747206750655,0.110709837745146,-0.6047549835062387,-0.493153407564746,-0.0100004024828272,-0.9013499186613366,-0.5341202619548495,-0.3862762498926152,-0.013088912254183,0.0121169292693711,-0.0347406349098393,-0.0832827468692542,0.1125866945338714,0.2070152748773646,-0.0131434049645922,0.0204110638565319,-0.1479680053658205,0.0047621010266048,426,0
-1.379150350725543,-2.157230330687946,-0.8801911006741224,0.2675098601120462,-1.7251457396481356,1.8318336743536825,3.7790481680953647,-1.828819302711416,1.840589481220345,-0.0758491486531751,-0.0273120888757972,-0.3297981058681167,1.1021294309970642,-0.0571245040680759,-1.818248966514897,1.812158803173249,1.281754324627336,-0.0133156314974649,-0.1772557742921929,-0.0347404679709169,-0.0832827548765065,-0.0685448203038658,-0.1571974069350124,-0.0131585950013183,-0.0784495809809647,-0.002185316473519,-0.0796037901635018,430,0
-0.092007820197161,-0.7857815167636176,-0.2329224066290958,0.0042335037471123,-0.2590108524562957,-0.3855942408223244,-0.4346185737147894,1.3824921770993062,-0.3153747211920663,0.2064301442940828,0.0617971670026164,-1.337007461277079,-0.2331787965504456,-0.2008733860102168,1.3528961370312569,-0.4500457496419714,-0.5133694990712685,-0.0130884280655138,-0.3972690712805221,-0.0347407099191649,-0.0832827499956395,0.058269425632326,0.1363168543848527,-0.0131239105842365,0.0072797043489961,0.0549650683625992,-0.05143412602626,438,0
0.1816075804100373,0.1280755880127486,-0.125965994766641,0.0285834658199079,-0.0926595565690605,0.4826021836135916,0.420758402908868,-0.7841766239531172,1.36779044802585,-0.0368636004322233,-0.0423537401815023,0.2502819297365786,1.1245501223647647,0.2743133619718265,0.0914556944100098,-0.3278381489033644,0.1834086574402101,-0.013178645268911,0.8123839272225692,-0.0347404585940723,-0.0832827548752373,0.0115553478021745,-0.0358601854025133,-0.0131327168291866,0.0037019800510966,-0.1048510258034413,-0.0962866723405592,440,0
-0.5934832326039244,-1.076955211448367,-0.7756797804067267,-0.0461249618938632,-1.1419645078597729,-0.6657051611402095,-0.7238196497595852,-0.5337275630542746,1.7502611033673223,-0.0277869802235765,-0.086962316586949,-0.6648323410095256,-0.8405323005176001,-0.7297448528445123,0.7883376897028902,-0.2675558219057722,-0.2709109044183127,-0.0131613424586348,-0.8067328470527039,-0.0347406295686882,-0.0832827563646269,-0.0218046534870078,-0.0653785773500332,-0.0131398231849812,-0.0132472969823665,-0.1403729043999738,-0.1371871881462353,445,0
0.0507942283636946,-0.061276625046755,-0.8686197330066886,-0.0036468128098597,0.3279449759629616,-0.4601074584158859,-0.313380044173277,0.981274467006282,-0.3711803509905521,-0.1097886312268163,0.211111094754403,-0.2848341340287053,-0.3984251272792658,-0.2679181316200088,-1.1804451898832091,0.7485860149497511,-0.5133694990712685,-0.0132804755705279,-0.2656946750304402,-0.034740616237513,-0.0832827581795118,-0.1036009558398035,-0.2248606102016716,-0.0131337392061768,0.0758610718227219,-0.6344117239853514,0.1368084661631368,448,0
-0.1946627980333858,-1.2503875492821164,0.8798584911127442,-1.5859771618089462,-0.7092831494921661,-0.96972296419663,-1.270462897675371,1.3905080184174212,-0.6330075863465177,-4.819428194379847,-0.0478306059017379,-2.034315809304247,-0.8723102444071438,-0.0881783802751802,-1.0392289133537749,-0.9035085859528446,-0.5133694990712685,-0.012703570981831,-0.3027988187698421,-0.0347407501965619,-0.0832826990699096,-0.8891128068731902,-2.12859213264044,-0.0130993996419102,0.0468813122401174,-0.8096981096954041,-0.1008896813207693,450,0
-0.6070434976299514,-1.2451520097144402,0.2212772562123459,0.0332673722552237,-0.7970592139960657,-0.2747100756220356,-0.2588163124466648,-1.4835653869636694,-0.3373463521749892,-0.1573943482644945,0.2261841474551314,-0.4422821678407445,0.1125103675241084,0.4278229855232686,-0.8442032292814485,-0.6534563944991159,0.6544482061823363,-0.0130066718902999,0.6248138029535558,-0.0347405433472911,-0.0832827460153216,-0.1925349825379141,-0.3670073734125844,-0.013138131949808,-0.1275066754759409,0.4641505570983725,0.254226883491725,452,0
-0.5560888625871806,-1.5421591820775449,0.0511470723410443,0.0927684186131726,-1.0308148684096394,0.0462279915879665,1.7135045805081164,-1.9297485219227763,-0.0398480980735034,-0.1169540248585752,-0.0262087310832652,-0.8802454013076256,-0.4345149254216924,0.1218007797924728,-1.3553743705978951,-0.9642745114718596,-0.2732537530940904,-0.0127717957252197,-0.0668356311169748,-0.0347405777555711,-0.0832827356005361,-0.1214961666330703,-0.2525117650037034,-0.0131253574996853,-0.2284449606392566,-0.3406117874195172,-0.0784187128474217,453,0
-0.5256995657362673,-0.6982178997420323,-0.2973151016671841,0.0117183532044098,-0.7220655299781553,-0.0277542423763239,0.2513971298415945,-0.8019841358595622,0.1827333342636019,0.09538598640997,0.0205608222743777,0.0460826679447551,0.0431182851964289,0.0265317984092652,-0.9545338341957196,-0.7124724847605924,0.2778787963123175,-0.0130213836287407,0.3125696261032655,-0.0347405056392181,-0.0832827552077095,0.2291425554551591,0.3324203920042186,-0.0131412961101719,-0.0517510491738164,-0.4412399641682477,-0.0286081163653361,455,0
-0.5074060944388655,-0.7207991606043948,-0.9138439841070184,0.0187132737823737,-0.9050302499329252,-0.0608007672217568,-0.0259151759413726,-0.9508854410907788,-0.0994042607678731,-0.0403765997895668,0.0847132775806512,0.05545782955853,-0.0370186536334789,0.084606458696666,-0.7223331713740434,-0.8744719015265416,0.1737212484146668,-0.0129096517237495,0.3470720921507668,-0.0347404909628082,-0.0832827581216431,-0.0028630105153055,-0.0532542940967727,-0.013140739855698,-0.1011514282026095,0.0523794849551467,0.0796860334627228,459,0
-0.0265810932843402,-0.4699473685821737,0.9520500803363576,0.0397464831933566,-0.1606766047677802,0.2378624844850943,0.6608353278229709,-0.1971947599387166,0.1030057658952525,0.3282381866763062,-0.0470930308793384,-0.669642813488267,0.1581208798171315,0.4624726437934883,-0.8446755255227169,0.5037475314930395,-0.5133694990712685,-0.0132620020890032,0.6901962729429116,-0.0347406383343953,-0.0832827392341116,0.2955971102692526,0.5898025009200167,-0.0131296029303209,0.0369890621850896,-0.0560041339859928,-0.1001352462118748,460,0
-0.5319855196420601,-1.4494918888067927,-1.4760627329538678,0.0118898148444409,-1.778980817542299,-0.2948117147765077,0.5520266801848116,-1.885235156458956,-0.1499017900680261,-0.0794878087667772,-0.0192772353653086,-0.6975230228339225,-0.3296566954662809,-0.2263422879946372,-1.7647975239602345,-0.7296403272568849,-0.3099766998144616,-0.0130344948474671,-0.3114755953231373,-0.0347405472618445,-0.083282759572189,-0.0736963326757281,-0.1662348995913503,-0.0131281473597998,-0.2825381279402396,-0.4891943300007303,-0.0906081959684749,462,0
-1.0310110840221067,-0.594976587927745,0.0311962938923076,0.0415430376515776,-0.6966693759436349,0.2775115654908239,1.1085867192112362,-0.3592122163966716,0.3163779728036756,-0.0563325405320738,0.0029973737613321,0.770931214196621,1.013686029006882,-0.2061390354035182,-1.3547736074960393,-0.5822790907685851,0.188415224577089,-0.0131439992920504,-0.1574531892876244,-0.0347403334820988,-0.0832827558983414,-0.0131808993925996,-0.085508799341989,-0.0131488252700459,-0.1219444101290062,-0.0984940237403031,-0.0529874340985349,463,0
