Quick Assets/Total Assets,Equity to Liability,Cash/Total Assets,Total debt/Total net worth,Current Assets/Total Assets,Equity to Long-term Liability,Current Liabilities/Liability,Cash/Current Liability,Long-term Liability to Current Assets,Long-term fund suitability ratio (A),Quick Ratio,Working capitcal Turnover Rate,Total Asset Growth Rate,PCA_Contingent liabilities/Net worth_Working Capital/Equity,Current Liability to Current Assets,Fixed Assets to Assets,Current Ratio,PCA_Net Income to Stockholder's Equity_PCA_Borrowing dependency_Current Liabilities/Equity,Quick Assets/Current Liability,Cash Flow to Liability,PCA_ROA(C) before interest and depreciation before interest_ROA(A) before interest and % after tax,Total expense/Assets,Total income/Total expense,Cash Flow to Equity,Cash Flow to Total Assets,No-credit Interval,Interest Expense Ratio,Index,Bankrupt?
0.323802066,0.6478213697527071,0.6805742295089519,5.242255750152747e-09,0.399552334,0.6807444158377574,0.2416674087214594,3.012982259520402e-09,8.43928973578989e-10,0.2658502104645516,1.6588782610809163e-08,0.1373675519170309,0.546527267245753,0.8555002458019398,0.2372514166057595,7.296396839974353e-06,7.320809266653857e-07,0.6241130822366531,7.342966132359364e-08,0.6118034082186623,0.7595767424560198,0.3853132791094868,0.8431693092414555,0.5411186111803986,0.6738761239920136,0.5833757591585718,0.5775714959137225,816,0
0.6356060220000002,0.3028163292301482,0.6331346798499351,2.4833537264328666e-08,0.7575027990000001,0.6933870522210123,0.5413192733539381,6.423662400611985e-10,4.42918500487277e-10,0.4207084509029682,7.1003572689378605e-09,0.1369677958284257,0.8225002739327086,0.8656025680508899,0.413923622634166,1.522531790740868e-06,3.425639825333003e-07,0.63156637513586,3.5726447804778965e-08,0.6021107428827824,0.6380614909687206,0.4634876075822005,0.801431603956469,0.5453248155079339,0.6668137127628497,0.5826905459063251,0.5782157442482129,817,0
0.366932801,0.4538798398441057,0.4202856396673122,1.1160646382546088e-08,0.424439674,0.6720528842425165,0.6750966563126614,4.140775569649868e-10,2.671048538599452e-10,0.3223267054120784,5.645950512450301e-09,0.13685301703197,0.8266676158664477,0.8457047137791488,0.4956062569802701,3.108899762066216e-06,2.4163210422375385e-07,0.6280911537134933,2.616340810565305e-08,0.5960974419094663,0.6349280437431197,0.4273812681790474,0.7996570424919729,0.5352916821311429,0.6203594134906657,0.5822823052548458,0.5794615896042552,824,0
0.417722461,0.493344769861777,0.2348374165379443,9.490103539599656e-09,0.491194349,0.6770132583314303,0.4605107908684582,2.7082814116341503e-10,4.244015625043396e-10,0.3057748889350243,8.878249726975568e-09,0.1371828803362604,0.9748500142647264,0.8543423002000727,0.3853320618954697,3.997532464549661e-06,3.844465590821945e-07,0.626695577266109,4.064173727351644e-08,0.5980525992292062,0.6134122907807058,0.5296388577767474,0.7932041770086568,0.5365655482877751,0.6297779340888437,0.5828124320075576,0.5777644089139796,829,0
0.432935352,0.6727654279018909,0.8365995658629475,4.731625805141221e-09,0.41906947,0.6804154636934868,0.211739057933782,6.7768692445929765e-09,8.078107523179501e-10,0.2769360260797222,2.6637361356376607e-08,0.1383112548123617,0.8540222686491055,0.8566274304529949,0.1954032026789656,6.671540718004312e-06,9.171188585080966e-07,0.6247692319509472,1.1693996071021577e-07,0.6454364949652146,0.6844334024537522,0.1392733518367512,0.8689552448977921,0.5519100318905664,0.7838930518513424,0.5811352225078255,0.5776822364185417,832,0
0.309330596,0.7137833531252412,0.6036973470545486,3.943690780839823e-09,0.359099192,0.6645122316843463,0.2966737422563714,2.398612737250505e-09,0.0,0.2872811542410911,1.605617135319419e-08,0.1374147849785886,0.3521642615688333,0.8536218732289907,0.25118603431062,5.189517070870286e-06,6.835133866546603e-07,0.6239465069465443,7.291270186395157e-08,0.6008000784550023,0.5913144674403995,0.3734989937036116,0.7939817822826356,0.5365534865494727,0.6328655021788107,0.5831114800334386,0.577242746628471,836,0
0.33797392,0.5425820394887365,0.6922525228749417,7.839323488533641e-09,0.426721821,0.6796295408942984,0.421304154518047,1.62165178507756e-09,6.45639906121653e-10,0.2705762395101946,8.662592593765284e-09,0.1371255893962348,0.534895957361653,0.8532604781292801,0.377628622325181,6.055681931003157e-06,3.965427581843176e-07,0.6261955478533865,3.901522951279125e-08,0.5907267477346806,0.6260337193601504,0.1913706775617434,0.7994367670790435,0.5322266401075049,0.5969598510876858,0.5819506941931561,0.5781476690302679,839,0
0.4479135550000001,0.8020422044265121,0.7158863254677201,2.438652500205349e-09,0.572600863,0.6645122316843463,0.3341245600252028,4.610203994601103e-09,0.0,0.346067104507905,3.083614417845673e-08,0.1371679739027087,0.3281228497900469,0.8605137967913029,0.1312906887011513,3.66442057446925e-06,1.4150251032341336e-06,0.624120667276515,1.364883031513859e-07,0.6442453263031797,0.5619060346125722,0.2397770509319882,0.7706913872873544,0.5444318164665259,0.7196972287473936,0.5848589934878166,0.5767836352491975,843,0
0.2742853720000001,0.5016683304745636,0.1972876205761078,9.183123166403573e-09,0.673581117,0.6815434041172639,0.4166608281956796,2.4111359263334615e-10,4.4380979967451046e-10,0.3201237280596724,5.462516649299212e-09,0.1373780245232748,0.4634557715842555,0.8638089164478129,0.2872024333652361,3.853136181637153e-06,5.785342959654558e-07,0.6266275479496906,2.8868897196279546e-08,0.5969169780604318,0.6532223882488342,0.4511737793609723,0.8070942593283023,0.5357897662056097,0.624143824872483,0.5823860499826011,0.5779813647415483,872,0
0.205890409,0.5887797958757228,0.5220535904916835,6.5832322507838195e-09,0.487279228,0.6762112960157255,0.4551015777607715,9.727026215738952e-10,4.5280331047170547e-10,0.3051322447084716,5.548681677753492e-09,0.1374647968586183,0.4090727248607945,0.855666292058903,0.3293029303020351,4.525229567489328e-06,4.828773216951094e-07,0.6266580450106951,2.5096243775035163e-08,0.5947407282707093,0.5795150642270144,0.3057618172460797,0.7834576684843684,0.5345781547354126,0.6147463403253794,0.5822049541181203,0.5845417314499474,873,0
0.398471244,0.5351721924922352,0.4517583459524825,8.064241592206645e-09,0.403348924,0.6836160726435213,0.2967197657415979,9.282223635553866e-10,8.806735462413281e-10,0.3907331116304473,1.2906771163770024e-08,0.1372508022972971,0.315899081979603,0.8483704497379915,0.3333689897488949,2.7116363847732423e-06,4.7478282709883493e-07,0.6278125048228818,5.8262315751251865e-08,0.5927616416221658,0.5205004967418794,0.4692909042758408,0.7577366455059982,0.5333254543353679,0.605473534894961,0.5830198531452223,0.5763343554600285,875,0
0.242865702,0.6111097881931709,0.5344182048376289,6.048573363091197e-09,0.2535299030000001,0.6854761409404364,0.1803124610007589,2.133777141088977e-09,1.695783418201313e-09,0.2759548316841755,1.2322885694499021e-08,0.137485104469914,0.3732348611559623,0.8505863416646656,0.3046579548011304,6.7239239699277325e-06,5.359694499581299e-07,0.6263499535530905,6.373679112630879e-08,0.5384390487174137,0.531633074180916,0.3810564512647948,0.7554194118909722,0.5091866120844688,0.4180888693145864,0.5832829739749053,0.5769032820024181,902,0
0.202176233,0.7467596880655598,0.6557980433452558,3.3524413451443275e-09,0.1957569060000001,0.6645122316843463,0.0072544956955046,5.1066275194577855e-08,0.0,0.2363881012467928,1.912979052704107e-07,0.137706894972879,0.3482973621414263,0.8517193013927079,0.0245155164551036,9.49313935149108e-06,6.87397062370233e-06,0.6235517331460215,8.710357265763187e-07,0.6005278568017005,0.5731616894115632,0.1240661898540935,0.7898111909386457,0.536288440350974,0.6306976711988069,0.5845717875709019,0.5776887456799974,905,0
0.337996447,0.4837937775426736,0.5915827570080783,9.862143804514542e-09,0.555691434,0.6783765485878791,0.5131982864625289,8.83597965628535e-10,4.14597311343412e-10,0.3528820385115665,5.898457667175699e-09,0.1371656743446428,0.4929137853184736,0.8566530861413338,0.3761033086750696,2.9035910125709502e-06,3.98998608287023e-07,0.6279206228928205,2.9955126394366456e-08,0.5938855905890182,0.5773776754836665,0.5418891651343752,0.7829438674684766,0.5337304020574205,0.6093294256006857,0.5824060461319257,0.5862950970052734,910,0
0.4096553030000001,0.5931778021871233,0.8648012735842603,6.4743178648102315e-09,0.430851361,0.688439618557116,0.1228987286319993,9.897209874570878e-09,1.1550775214780318e-09,0.430670841118931,3.207424054650632e-08,0.1379023715740897,0.8540222686491055,0.8590261342891291,0.152243773693603,2.5557772647087098e-06,1.2083412361204074e-06,0.6249474195419056,1.4165348453899426e-07,0.6318337932750588,0.6570579235233961,0.1924079500329197,0.8446974153031837,0.5512811354994769,0.7642088614693431,0.5863855484367647,0.5772247747099929,916,0
0.211767841,0.6014106026791268,0.6150192501495637,6.276314827666912e-09,0.2233823460000001,0.6805095259326406,0.3197018651657488,1.721378255215011e-09,1.3921588690873892e-09,0.2429696750202693,7.556655596836076e-09,0.1369132241206967,0.2367440863708619,0.8477335076406243,0.4553477121693603,9.075904611285607e-06,2.882894624979787e-07,0.6255599017973551,3.4247732759348484e-08,0.5926637142022699,0.6438597154463596,0.2204708394701359,0.8104519003978236,0.5336608972625306,0.6070690336510887,0.5822250856699642,0.5786435293799872,919,0
0.5532659960000001,0.3096403230648212,0.6472027008684017,2.3689183777358264e-08,0.56422407,0.7095989150034994,0.3231655059701189,9.630906055296815e-10,1.0800387164472403e-09,0.5633919253657721,9.849360086420024e-09,0.1371067652572528,0.4960747523229933,0.8615703055212529,0.3985211782775746,1.0942570079662463e-06,3.6459656533438913e-07,0.630359223549723,4.455966219870712e-08,0.6042997447893864,0.6155547018684787,0.4958838102613537,0.7967088156133175,0.5481573093183469,0.6826407214602653,0.5828979349098246,0.5783906064993376,924,0
0.311142316,0.2945189340643303,0.5841563993329408,2.6364047270386465e-08,0.3945514600000001,0.7139652007461471,0.3091676887306775,7.73905536877173e-10,1.627128350459306e-09,0.541067165763784,5.103541674770368e-09,0.1370063304039217,0.478831021583686,0.849818850232941,0.4881709455195107,1.1722298928975466e-06,2.498173958895441e-07,0.6376660584794296,2.4602760940469577e-08,0.5933442637400733,0.361347630537126,0.8032101498621111,0.7594484818606841,0.5304603813991927,0.5997200081800901,0.5823332218956149,0.577018723097333,933,0
0.406340268,0.4068750743384097,0.309153525340625,1.376624623149192e-08,0.42836691,0.6843803137921637,0.5018147146186707,2.9161270967414943e-10,6.93433624757156e-10,0.2616430244637342,6.818293819084095e-09,0.1369567084810504,0.6246046600083268,0.8492331690701762,0.481900168757861,5.587848857161305e-06,2.568661414550726e-07,0.6289764885856284,3.0558744628809765e-08,0.5999674820687187,0.62350499160295,0.4748387122451967,0.7925269906984572,0.5389815110432541,0.6434987374832515,0.5829092257587387,0.5784197255591969,955,0
0.332465529,0.4544127885596847,0.6906059444639934,1.1135237052307262e-08,0.337902138,0.6645122316843463,0.6094301874394625,1.0626464534702063e-09,0.0,0.3996722151180245,5.766951413155655e-09,0.1367579389876692,0.3457341730626727,0.8431803133032283,0.5357279583868095,1.7966979494326045e-06,2.006133903013929e-07,0.6290058897683626,2.4941203193397984e-08,0.5998072066181784,0.4729031346477283,0.5272176312304862,0.7474054261323151,0.5381510127013571,0.6401392548542194,0.5821672111095574,0.5765448180423974,958,0
0.6038120490000001,0.4031008099705156,0.8690549355086998,1.4015193458040422e-08,0.7601448640000001,0.6918273336595039,0.3653164613520356,2.7531692047694234e-09,5.687944039378664e-10,0.4432673260585411,1.2248586914263145e-08,0.1373182116830932,0.7977266064740884,0.8706811654514055,0.2907167627535072,1.856782689518507e-06,5.695756421789577e-07,0.6274733524762944,5.5931665767237954e-08,0.6301061804436267,0.6814156369277841,0.5478893592535948,0.807252152457233,0.5658227428186863,0.8321405963154324,0.5828725246612025,0.5774109037431655,966,0
0.387553798,0.3803310074598274,0.3268398935002705,1.5678709372034944e-08,0.533211232,0.6929218345069246,0.3538009035911762,3.7072492645173755e-10,8.0066415303337e-10,0.3977044554837508,7.714452142848147e-09,0.1371489856965915,0.3547569264535505,0.8554267239703781,0.3858096596812884,2.205995391305239e-06,3.837190295827677e-07,0.629331682331468,3.456490426699348e-08,0.5936703013383938,0.5891787184659719,0.4658585591287987,0.7854461748201356,0.5327015774616279,0.6053828758720218,0.5825718262196485,0.5821621277006033,967,0
0.430617245,0.7036230460635867,0.3852636440719035,4.133287045526152e-09,0.495895734,0.6671060755500331,0.7180754884417796,6.729857816856201e-10,1.0529552924021246e-10,0.2747593039417799,1.2401811230310785e-08,0.1373972075707865,0.9233219573979652,0.8552483933134937,0.3086613200186683,5.958696256135157e-06,5.268289133812003e-07,0.6237172928191479,5.6701353831498326e-08,0.595371934658938,0.7338606662048176,0.4927618158870754,0.8205559402144941,0.53495798772852,0.617710443418032,0.5828562191888518,0.5773782711709123,970,0
0.431481605,0.5037618742048795,0.530109812400587,9.106770197534269e-09,0.484366099,0.6782740082921775,0.4955244428625686,7.758986612926844e-10,4.85934239027874e-10,0.2603737481966266,9.387782035899171e-09,0.1370306899081103,0.1983185240862603,0.8518639474794496,0.3943019919187977,6.278108480096538e-06,3.708494651675576e-07,0.6263094582536171,4.11122159025808e-08,0.5968173960064485,0.6284613655800467,0.4861724378155558,0.794513656422389,0.5357206662681582,0.6236464944819335,0.6083296519930406,0.578231946008287,980,0
0.355121597,0.5154979612758137,0.3406799978066654,8.697965130696067e-09,0.405232787,0.6819392734672737,0.3735352911403783,5.151284555166e-10,7.676936881334525e-10,0.3249261229772556,8.909166766737225e-09,0.1370028203979091,0.6648449612815872,0.8528495380690146,0.3859588746981769,3.821850769993262e-06,3.8349160351526025e-07,0.6263254839571011,4.181872195993292e-08,0.597429209053817,0.6429886783950282,0.3978679505269488,0.8079938548619356,0.5360688630455033,0.6263628351526206,0.5827251898244019,0.5780714434102706,981,0
0.368302415,0.5554184039481637,0.4612438700554355,7.465902832157895e-09,0.639918411,0.6645122316843463,0.7244440484207586,5.782686864075345e-10,0.0,0.3634410257813646,7.184508147694418e-09,0.137089302048179,0.9145070517043768,0.8588193221091687,0.3434754395876842,2.5472063319506447e-06,4.554104587228727e-07,0.6244107358148007,3.2284988770147625e-08,0.6058370160502444,0.7634647612776799,0.6882034764670971,0.8034254500884247,0.5403352549319044,0.6617523734786361,0.5824019929873874,0.5776537473705634,983,0
0.6139234210000001,0.5715909773844176,0.8905844121207568,7.024598923160638e-09,0.707955118,0.6846515265574196,0.2279609088154138,6.426010739149501e-09,5.63157393981828e-10,0.5117806922758429,2.6511080445084524e-08,0.1375170435043698,0.9748500142647264,0.8685096694089709,0.162617714559205,1.6953177881985236e-06,1.1248943711391851e-06,0.6242785576354224,1.202500130206949e-07,0.6245112656147181,0.7413858399711734,0.3945623916376581,0.8365743487118615,0.5490374324648762,0.7398040056218468,0.5843927711486808,0.577207616146872,985,0
0.200631479,0.4140188591814351,0.5315262800009518,1.3313586666712646e-08,0.398140871,0.698590441970165,0.2318529582165348,1.0914825016028471e-09,1.4522945155498455e-09,0.2806676601575515,5.359314690384781e-09,0.1370449820872104,0.4438977063083499,0.8553749338604095,0.3581216160846753,5.631262171510766e-06,4.290348893075944e-07,0.6265474508093335,2.6727163291470453e-08,0.5969261758690876,0.7196809098223681,0.2909502903743347,0.8527717463593861,0.5360911784968302,0.6253019214928033,0.5824016623384988,0.5775951172953415,988,0
0.422904148,0.6833654660694463,0.5028101887384778,4.522266741635583e-09,0.440136443,0.6652748652840246,0.519326860365083,1.087666560983802e-09,3.375766506608091e-11,0.3181321782963177,1.3734563827179013e-08,0.1372300367301512,0.4306429803632209,0.8542286584147737,0.3123245268484248,3.972508985322241e-06,5.186436240759622e-07,0.6242715824713772,6.182320640781046e-08,0.6069887794377633,0.6153382795366902,0.3167953820607589,0.8023885678022047,0.5387873782907854,0.6534818196807913,0.5839451131659983,0.5775274969520522,1005,0
0.4852514090000001,0.4279348800835593,0.3122150971483983,1.2495976345035593e-08,0.671865454,0.6880411100163887,0.3516257307868818,3.9376506742738727e-10,5.675817905947952e-10,0.3479792797275124,1.1018383159209014e-08,0.1372006717344261,0.6648449612815872,0.865735169614515,0.2998282651439142,3.0543100905756145e-06,5.472928664612188e-07,0.6270705461505749,4.884281496432747e-08,0.6000051495152956,0.6310530740436915,0.3003434367961489,0.8104386860291837,0.5386722542513325,0.642567247385129,0.5834131431947699,0.5781419948679565,1010,0
0.2323728170000001,0.4441694719661707,0.4977567580035866,1.1634511713201276e-08,0.31405561,0.6645122316843463,0.1974110981398059,1.2001914496961863e-09,0.0,0.2708722103167298,8.743477611415987e-09,0.1371955553997392,0.3992301635751572,0.8525368966740975,0.3671744071552965,4.277905277424028e-06,4.1359620076887333e-07,0.6259602196045962,3.806497588600176e-08,0.6032549558227138,0.582081213358371,0.105823393242279,0.8010500407933203,0.540998222091284,0.6596422613687685,0.5842641315942729,0.5790528606865682,1014,0
0.446277808,0.3788810574446978,0.4133217819660674,1.579609347707525e-08,0.553700795,0.7137554331612634,0.1085148837682608,1.309503621857444e-09,1.5623435652839524e-09,0.3266712232542673,2.2479293150653654e-08,0.1376574701386107,0.3521642615688333,0.8706213845660036,0.173138030176662,4.367362441200527e-06,1.050042384503864e-06,0.6299152840028561,1.0444422916133398e-07,0.5818278045534766,0.5647636044039517,0.3635298766830727,0.7520971112191204,0.519007615482723,0.5321316841321145,0.5795344681311849,0.5736386217079698,1015,0
0.3570021360000001,0.2878788238451046,0.5709666819568197,2.77149364562735e-08,0.45319631,0.7104761484925868,0.3302980821181651,6.94137454113064e-10,1.244610473710716e-09,0.2674202594218468,5.661082333593623e-09,0.1370160578096167,0.3732348611559623,0.8512895284836558,0.470916331892372,4.935576018176509e-06,2.695765965921753e-07,0.6351899143995328,2.6472386329112188e-08,0.592757064868852,0.6000036319107529,0.4209520740051826,0.7860245889082368,0.5290565074349123,0.5948119853367363,0.5822945310692486,0.585488431567632,1019,0
0.2706905610000001,0.6454161209449542,0.3277286448248369,5.293199756110922e-09,0.461719659,0.6777910298200526,0.2925705806095681,8.05914982318634e-10,5.839867183582426e-10,0.3914413123007836,1.1760718429719777e-08,0.137218824045462,0.2855133476600944,0.8570581161063018,0.2394164561276527,2.8601177309282063e-06,7.241907962538387e-07,0.6252032342930287,5.2542202114077054e-08,0.5937131018361302,0.586940010059572,0.4938093900200515,0.785493230315886,0.5342806174342879,0.6118624902626029,0.5827154973051683,0.5787564782476236,1026,0
0.381096227,0.3149309247232985,0.3269933962884068,2.286310374030077e-08,0.453224303,0.7116253881143757,0.2877552237558696,3.6867947410257335e-10,1.453595240702432e-09,0.4352769413858101,7.734863828861432e-09,0.1369418937972507,0.3772692285539057,0.8554062398092057,0.4287624633270389,1.9001161728039804e-06,3.223729949112717e-07,0.6307162190105696,3.3768903324207745e-08,0.5963984637875441,0.605330406318558,0.4638974455523948,0.7839260151415349,0.5359489735288087,0.6230510744494624,0.5826449633526418,0.5834148437134875,1038,0
0.159745415,0.5201392595158486,0.4580862720003166,8.543753273436427e-09,0.491570948,0.6667931225576206,0.3711307303366991,7.77144426936105e-10,7.540826470198159e-11,0.2832482617715302,4.317824663568545e-09,0.1373620060389021,0.4944928399563963,0.8565803145878241,0.3334291472747734,4.431445795216333e-06,4.746689682829048e-07,0.6256814824669029,1.8863424626160882e-08,0.6076989870050603,0.5938693539421638,0.1387857975096565,0.8033393463030015,0.542117198303683,0.67410998787367,0.5750578900115356,0.5797722329261503,1041,0
0.389354518,0.5116059546784418,0.4509883420437133,8.830908275903743e-09,0.389938113,0.6917839543655705,0.1971496835870128,1.2114558210762903e-09,1.3405750416001228e-09,0.2608586331680139,1.6452649747146844e-08,0.1373553782441094,0.3406432173472483,0.856010580455476,0.2777590573284934,7.510641676343368e-06,6.035908497502101e-07,0.6262215101424915,7.466431346613402e-08,0.5893602218351706,0.6059292544384285,0.5369630260881203,0.7884050444413174,0.5310038583103666,0.5890647024782438,0.5828376382639902,0.5782724415650121,1042,0
0.305771125,0.535844803753555,0.6087560965110688,8.04303582654757e-09,0.357399284,0.6861948438138107,0.2512699585399943,1.733350499591446e-09,1.1497298009477408e-09,0.8411068326577569,9.898674950678183e-09,0.1375101764929301,0.2063972110690855,0.8534236148580078,0.33102551662273,5.220935560440215e-07,4.794212650068529e-07,0.6304494727225053,5.093617749232696e-08,0.59428544570036,0.3967842458481099,0.7145499987322527,0.7401739827070428,0.5342058166749329,0.6121727016699791,0.5836836164010387,0.5767483744065879,1047,0
0.2886985060000001,0.499215809858635,0.5063954933149097,9.272274760496746e-09,0.530467302,0.6671774139214569,0.7799314881935001,5.647095829147686e-10,7.940725160748839e-11,0.2564762329353258,4.727420732653087e-09,0.1370203909567242,0.9366257876661456,0.8527420862275914,0.432952934993919,5.678031385889936e-06,3.1682514443518925e-07,0.6270165048786085,2.1203055790150948e-08,0.6061425355663419,0.6661163699565521,0.5206573201165692,0.797949113943678,0.541692260677625,0.669089210858611,0.5821234407724509,0.5784496447157444,1050,0
0.2615888740000001,0.7031831021671596,0.5002845763859218,4.141756760689744e-09,0.336260705,0.6692408950054226,0.3548902348838684,1.4673742811111e-09,2.846421171681657e-10,0.470766792779043,1.1551647391460154e-08,0.1375637798919022,0.3936698894925776,0.852234336441193,0.3026752695162548,1.8972702872318311e-06,5.405851157421176e-07,0.6241953313774783,5.219540934254846e-08,0.6019883506250714,0.6141618740569321,0.3119119660863465,0.8085225765068729,0.536982079508258,0.6367973209398285,0.5828983266933706,0.5774198762752165,1052,0
0.385614429,0.6150246623788349,0.2761657363836909,5.959421585334176e-09,0.461000925,0.6704372426626606,0.6018519054070903,3.76770281640404e-10,2.4014868045540977e-10,0.2853324151653387,9.618570990035937e-09,0.1370514785988384,0.5753522838270387,0.8535501851314384,0.3670322081239647,5.122563657346366e-06,4.138461064237997e-07,0.6238446796378256,4.299712477490343e-08,0.5868356083264193,0.7658787724995693,0.6230126490759537,0.8126660751680375,0.5312018331921521,0.5864756541468366,0.5825702073682955,0.5775519430800377,1054,0
0.27726647,0.4581482828166845,0.5927297740262747,1.0961200007982702e-08,0.2683465450000001,0.6995021509277077,0.1495469876402746,2.103577347034591e-09,2.413515439586566e-09,0.2694921380002739,1.3092817771360316e-08,0.1374410121550625,0.3004534087166425,0.8513355154426415,0.3398388097620362,6.940941522093482e-06,4.622770285440221e-07,0.6278248290048795,5.9367609959732736e-08,0.5960433292800212,0.6197442269075333,0.1803190917167019,0.7548682581484044,0.5352469796488067,0.620062816634304,0.5820997205504419,0.5744125669517882,1060,0
0.5896021410000001,0.5162177927079687,0.1732311322903481,8.673936188014972e-09,0.704516728,0.6831016918137406,0.3650304081966621,2.362485103379885e-10,4.793097464067531e-10,0.4392569439391511,1.075411865461562e-08,0.1376627317508087,0.3745767214623717,0.8661699962500239,0.2502986513843549,2.0782943388875216e-06,6.864465676478641e-07,0.6260694543237731,7.098525178853834e-08,0.5976234282150876,0.6151932668769458,0.5437896816247946,0.8039064785999791,0.5361846807530012,0.6272505948074362,0.5831297458474118,0.5786354564164918,1065,0
0.181502202,0.6005844789517181,0.4553816694807422,6.2960774361003205e-09,0.354134928,0.6731323314785832,0.5273587647118536,7.445580853249201e-10,4.5318851622788703e-10,0.282194840286132,4.701783696539272e-09,0.137359930595405,0.7936361006068253,0.8500399178868786,0.4250732924064916,5.3611988844386e-06,3.27307174843042e-07,0.626212313339833,2.0733994998451032e-08,0.5583277236138768,0.6298801748588175,0.1877405092042453,0.8293820779629105,0.517646952010901,0.4822926271836513,0.5799433209635337,0.5781800894782116,1068,0
0.4918135350000001,0.5955028673659502,0.7999466225496568,6.4177276882550205e-09,0.551010785,0.673077988934414,0.5662165313922093,2.3691734667846687e-09,2.896527896006917e-10,0.3290104969597465,1.1825818370782629e-08,0.1378176722372381,0.2911995253117546,0.8570391499004706,0.3265444960610563,3.6868947972349016e-06,4.884479429056272e-07,0.6260371371417197,5.407275487407543e-08,0.5945825333524487,0.5391577880446371,0.4983394471003272,0.7705672383697169,0.5345177017385275,0.6142114868722124,0.5828290001991855,0.5769139300101965,1071,0
0.488012595,0.5664588089966394,0.5899174948712885,7.161808399146555e-09,0.57143839,0.6645122316843463,0.4186097058055096,1.206971005779378e-09,0.0,0.3205061763815315,1.3629348003495193e-08,0.1371905411446989,0.3732348611559623,0.8593711231257122,0.2912326152078977,3.3980355572882576e-06,5.682796939870179e-07,0.6250477030611575,6.008577535147148e-08,0.6082937467558437,0.6242557195264786,0.5350256227761377,0.7960236634619106,0.5413579237278254,0.6710813358380685,0.5828298841989933,0.5780876654876266,1090,0
0.388040348,0.3358995346032153,0.3028935523549761,2.0035471363357912e-08,0.4883052090000001,0.7087779058475535,0.2698564955534628,3.7159059336489003e-10,1.3438274347465915e-09,0.4356644514877817,8.677071298025113e-09,0.1370214589408793,0.3732348611559623,0.8586801564262276,0.38398512267307,1.977502768334301e-06,3.8653835217599547e-07,0.6302144038754328,3.8142969101945523e-08,0.5782789894889223,0.5954340502319788,0.3580988652665499,0.7833162281271426,0.5090613371124223,0.4988961498944688,0.5833194996543173,0.5872389437808178,1106,0
0.383048971,0.6534473023839413,0.6848787581798025,5.124871832462574e-09,0.376621049,0.6790610348127968,0.2566550876724054,2.964673059130396e-09,7.960390836087016e-10,0.2651780337833231,1.6572997534438152e-08,0.1375690954672666,0.4960747523229933,0.8544721707092253,0.2560296918432716,7.236845808172073e-06,6.677789608120171e-07,0.6248965228045531,8.405466512097574e-08,0.6001331330167086,0.6272101144977112,0.7091528483512052,0.7892383689898986,0.5366969202148726,0.6333328065635876,0.5825625744813573,0.5781379396946246,1107,0
0.405650099,0.5002329176558153,0.2751882026659822,9.235509958573432e-09,0.409412396,0.6645122316843463,0.5577181069084193,2.9620234043292726e-10,0.0,0.9149843876212108,8.341719352159688e-09,0.1369534911323591,0.6228077284627969,0.8471524559602296,0.4555575599457918,2.654785531274351e-07,2.8803926486017017e-07,0.6252923664570083,3.5741573623589325e-08,0.5931319407629002,0.649045525078432,0.3233556579308936,0.8210629295269098,0.5333197695507448,0.6061047154326369,0.5826381498663487,0.5773203241897555,1109,0
0.310401743,0.5889866220353677,0.4185987264995054,6.5775858963060965e-09,0.354916408,0.6702618896426412,0.4460970634707392,7.119059248356097e-10,2.9218225928995256e-10,0.4355270803841825,8.811843413584694e-09,0.1369577015759401,0.4104904352409153,0.8494022871380846,0.4059612484306971,1.978016884418858e-06,3.538190858567861e-07,0.6242527291290421,3.8561137307357655e-08,0.5888917344909362,0.6840365059482292,0.4158302543349543,0.8236803563601686,0.5317977623291384,0.5921949562435612,0.5825580957219378,0.5773831649502735,1111,0
0.5995507740000001,0.3739404279884667,0.7060743403448044,1.6203455758352293e-08,0.711136538,0.6923736774714748,0.4146518558472386,1.171368564645281e-09,5.78100891809874e-10,0.5273491603811804,1.0919807809936856e-08,0.1372749499495022,0.3482973621414263,0.8665165688991692,0.3441454299247669,1.2387809773456231e-06,4.541597622409726e-07,0.6287264654541457,4.746147304449154e-08,0.607150999133165,0.5693646881847341,0.444720603262381,0.7752902910415294,0.5472331906090606,0.6922315949009845,0.5834108969558759,0.5732825080693096,1134,0
0.4778763950000001,0.5839608950150459,0.772642866748978,6.7035022957920315e-09,0.587849795,0.6727864088490874,0.539658940668597,2.1061213606454743e-09,2.5843265548386446e-10,0.4796949298974259,1.1424114629982052e-08,0.1372780798649362,0.3854169722794721,0.8586521191220733,0.3112828805533697,1.6805695703267997e-06,5.209628428213436e-07,0.6259164574395287,5.243868406013918e-08,0.625086607139611,0.6429254924974203,0.5814973849767887,0.7976619739987169,0.5487290895075638,0.7387590735247358,0.5827305587066852,0.5778001912589849,1138,0
0.5980322970000002,0.5580834798674043,0.7460814305426118,7.390930258435735e-09,0.6456542590000001,0.6743606389815259,0.561341512252689,1.740339847927652e-09,2.7445240177725856e-10,0.3190285349260633,1.3489296023065644e-08,0.1371847649169725,0.8904904026307012,0.8606104292059586,0.3087221540397296,3.838217207587433e-06,5.266925746997262e-07,0.6252620618342734,6.046345042397544e-08,0.6171057381089476,0.647533116959363,0.4271573307831533,0.8060860929556286,0.5459972155190912,0.7106858393710509,0.5835064100258878,0.5782206033608208,1141,0
